label,score,sentence,file
negative,0.9706746339797974,"Following an interruption to its business, the Company could require substantial recovery time, experience significant expenditures in order to resume operations, and lose significant revenue.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9657066464424133,"Quality problems could also adversely affect the experience for users of the Company’s products and services, and result in harm to the Company’s reputation, loss of competitive advantage, poor market acceptance, reduced demand for products and services, delay in new product and services introductions and lost revenue.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9595077633857727,"The Company could also be subject to unexpected developments, such as lower-than-anticipated demand for the Company’s products, issues with new product introductions, information technology system failures or network disruptions, or failure of one of the Company’s logistics, components supply, or manufacturing partners.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9568794369697571,"While these arrangements help ensure the supply of components and finished goods, if these outsourcing partners or suppliers experience severe financial problems or other disruptions in their business, such continued supply could be reduced or terminated and the recoverability of manufacturing process equipment or prepayments could be negatively impacted.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9567873477935791,"Should major public health issues, including pandemics, arise, the Company could be adversely affected by more stringent employee travel restrictions, additional limitations in freight services, governmental actions limiting the movement of products between regions, delays in production ramps of new products and disruptions in the operations of the Company’s suppliers and contract manufacturers.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9498306512832642,"Therefore, although the Company has not realized any significant losses on its cash, cash equivalents and marketable securities, future fluctuations in their value could result in significant realized losses and could have a material adverse impact on the Company’s financial condition and operating results.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9410296082496643,"Weakening of foreign currencies relative to the U.S. dollar adversely affects the U.S. dollar value of the Company’s foreign currency–denominated sales and earnings, and generally leads the Company to raise international pricing, potentially reducing demand for the Company’s products.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9382455945014954,These increased costs could adversely impact the gross margin that the Company earns on its products.,risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9378722310066223,"Political uncertainty surrounding international trade disputes and protectionist measures could also have a negative effect on consumer confidence and spending, which could adversely affect the Company’s business.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9370370507240295,dollar–denominated sales and operating expenses worldwide.,risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9364916682243347,International trade disputes could result in tariffs and other protectionist measures that could adversely affect the Company’s business.,risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9316971302032471,"The Company could be impacted by unfavorable results of legal proceedings, such as being found to have infringed on intellectual property rights .",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9204720854759216,"In addition, the Company may be exposed to product liability claims, recalls, product replacements or modifications, write-offs of inventory, property, plant and equipment, and/or intangible assets, and significant warranty and other expenses, including litigation costs and regulatory fines.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9168805480003357,"Gross margins on the Company’s products in foreign countries, and on products that include components obtained from foreign suppliers, could be materially adversely affected by international trade regulations, including duties, tariffs and antidumping penalties.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9100589156150818,"Tariffs could also make the Company’s products more expensive for customers, which could make the Company’s products less competitive and reduce consumer demand.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.8965367078781128,Defects may also exist in components and products the Company purchases from third parties.,risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.8845718502998352,"Compliance with applicable U.S. and foreign laws and regulations, such as import and export requirements, anti-corruption laws, tax laws, foreign exchange controls and cash repatriation restrictions, data privacy and data localization requirements, environmental laws, labor laws and anti-competition regulations, increases the costs of doing business in foreign jurisdictions.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
