label,score,sentence,file
negative,0.9723824262619019,The Company expects its quarterly revenue and operating results to fluctuate.,risk_ffb58afc-aa5d-4b55-8d12-8e0937575a35_2025.txt
negative,0.9720137715339661,"The Company records a write-down for product and component inventories that have become obsolete or exceed anticipated demand, or for which cost exceeds net realizable value.",risk_b4266e40-1de6-4a34-9dfb-8632b8bd57e0_2025.txt
negative,0.9709814786911011,The Company expects its quarterly net sales and operating results to fluctuate.,risk_1a919118-a594-44f3-92f0-4ecca47b1a7d_2025.txt
negative,0.9706746339797974,"Following an interruption to its business, the Company could require substantial recovery time, experience significant expenditures in order to resume operations, and lose significant revenue.",risk_68027c6d-356d-46a4-a524-65d8ec05a1da_2025.txt
negative,0.9706456661224365,The Company records a write-down for product and component inventories that have become obsolete or exceed anticipated demand or net realizable value and accrues necessary cancellation fee reserves for orders of excess products and components.,risk_ffb58afc-aa5d-4b55-8d12-8e0937575a35_2025.txt
negative,0.9704588055610657,The Company’s products and services may experience quality problems from time to time that can result in decreased sales and operating margin and harm to the Company’s reputation.,risk_ffb58afc-aa5d-4b55-8d12-8e0937575a35_2025.txt
negative,0.9704392552375793,"Following an interruption to its business, the Company can require substantial recovery time, experience significant expenditures to resume operations, and lose significant sales.",risk_b4266e40-1de6-4a34-9dfb-8632b8bd57e0_2025.txt
negative,0.9703558683395386,"Following an interruption to its business, the Company could require substantial recovery time, experience significant expenditures to resume operations, and lose significant sales.",risk_1a919118-a594-44f3-92f0-4ecca47b1a7d_2025.txt
negative,0.9701396226882935,"Following the initial outbreak of the virus, the Company experienced disruptions to its manufacturing, supply chain and logistical services provided by outsourcing partners, resulting in temporary iPhone supply shortages that affected sales worldwide.",risk_7b5717ca-6222-48e6-801c-9ea28feeef86_2025.txt
negative,0.9701106548309326,"Following any interruption to its business, the Company can require substantial recovery time, experience significant expenditures to resume operations, and lose significant sales.",risk_c87043b9-5d89-4717-9f49-c4f9663d0061_2025.txt
negative,0.9694105386734009,"Failure to do so could result in lost revenue, significant warranty and other expenses and harm to the Company’s reputation.",risk_ffb58afc-aa5d-4b55-8d12-8e0937575a35_2025.txt
negative,0.9690061807632446,"Due to the high cost structure associated with the Company’s retail stores, a decline in sales or the closure or poor performance of individual or multiple stores could result in significant lease termination costs, write-offs of equipment and leasehold improvements and severance costs.",risk_ffb58afc-aa5d-4b55-8d12-8e0937575a35_2025.txt
negative,0.9687429666519165,"Due to the high cost structure associated with the Company’s retail stores, a decline in sales or the closure or poor performance of an individual store or multiple stores could result in significant lease termination costs, write-offs of equipment and leasehold improvements and severance costs.",risk_1a919118-a594-44f3-92f0-4ecca47b1a7d_2025.txt
negative,0.96873939037323,"During the course of the pandemic, certain of the Company’s component suppliers and manufacturing and logistical service providers have experienced disruptions, resulting in supply shortages that affected sales worldwide, and similar disruptions could occur in the future.",risk_b4266e40-1de6-4a34-9dfb-8632b8bd57e0_2025.txt
negative,0.9673417806625366,"Due to the high cost structure associated with the Company’s retail stores, a decline in sales or the closure or poor performance of an individual store or multiple stores, including as a result of protective public safety measures in response to the COVID-19 pandemic, could result in significant lease termination costs, write-offs of equipment and leasehold improvements and severance costs.",risk_b4266e40-1de6-4a34-9dfb-8632b8bd57e0_2025.txt
